Dealer,Product,Region,Inventory_Level,Consumption_Pattern,Stock_Movement,Risk_Level,Stockout_Risk,Seasonality,Forecast_Requirement,Alert
Dealer_E,Product_V,West,74.0,61.0,drop,low,False,steady,1279.0,False
,,Central,617.0,51.0,spike,low,True,low_demand,180.0,False
Dealer_B,Product_Z,South,391.0,22.0,spike,medium,False,high_demand,2930.0,False
Dealer_D,Product_V,East,572.0,33.0,spike,medium,True,steady,3082.0,True
Dealer_B,Product_V,East,583.0,36.0,drop,high,False,low_demand,4179.0,True
Dealer_E,Product_V,North,520.0,5.0,spike,high,True,low_demand,5044.0,True
Dealer_E,Product_W,West,137.0,77.0,spike,medium,True,steady,6544.0,True
Dealer_E,Product_W,North,853.0,83.0,spike,high,False,steady,9555.0,True
Dealer_A,Product_Z,North,891.0,30.0,spike,high,False,high_demand,3073.0,False
Dealer_E,Product_W,North,669.0,75.0,normal,low,False,low_demand,4762.0,False
Dealer_B,Product_V,North,227.0,37.0,normal,high,True,high_demand,373.0,False
Dealer_B,Product_W,South,217.0,6.0,spike,low,True,high_demand,8930.0,False
,,South,716.0,66.0,normal,medium,False,high_demand,7164.0,True
Dealer_A,Product_Z,Central,299.0,62.0,drop,high,True,low_demand,2427.0,False
Dealer_E,Product_Y,West,510.0,51.0,normal,high,False,low_demand,1059.0,False
Dealer_A,Product_V,West,308.0,24.0,drop,low,True,low_demand,7196.0,True
Dealer_D,Product_W,South,924.0,26.0,normal,medium,True,steady,5298.0,True
Dealer_E,Product_V,North,857.0,92.0,normal,high,True,steady,1733.0,True
Dealer_A,Product_X,North,770.0,26.0,normal,medium,True,steady,4318.0,False
Dealer_E,Product_V,Central,559.0,51.0,spike,low,False,steady,9526.0,False
Dealer_B,Product_X,East,164.0,27.0,drop,high,True,low_demand,3828.0,False
Dealer_A,Product_W,South,493.0,99.0,spike,medium,True,low_demand,3229.0,True
Dealer_B,Product_X,South,333.0,89.0,normal,high,False,high_demand,1852.0,False
Dealer_D,Product_V,Central,396.0,46.0,normal,medium,True,steady,2815.0,True
Dealer_E,Product_W,West,970.0,15.0,normal,low,True,high_demand,2303.0,False
Dealer_B,Product_Z,East,248.0,28.0,drop,low,False,high_demand,6517.0,False
Dealer_D,Product_X,West,624.0,14.0,spike,high,True,low_demand,9539.0,False
Dealer_B,Product_W,South,44.0,51.0,drop,low,True,low_demand,13546.0,False
Dealer_A,Product_Z,East,,,spike,low,False,low_demand,,True
Dealer_B,Product_Y,South,848.0,5.0,spike,low,False,high_demand,6502.0,False
Dealer_A,Product_X,North,694.0,51.0,spike,high,False,low_demand,611.0,True
Dealer_D,Product_Z,West,895.0,92.0,normal,low,True,high_demand,7012.0,True
Dealer_B,Product_W,West,547.0,5.0,normal,low,False,steady,103.0,True
Dealer_A,Product_X,Central,612.0,80.0,drop,medium,False,low_demand,4779.0,True
Dealer_D,Product_W,East,741.0,73.0,normal,high,False,high_demand,4034.0,False
Dealer_C,Product_W,North,5196.653306613226,518.7274549098196,spike,high,False,low_demand,52874.19839679359,True
Dealer_A,Product_W,East,315.0,63.0,normal,medium,True,low_demand,4940.0,True
Dealer_A,Product_Y,South,481.0,20.0,spike,medium,False,steady,7631.0,True
Dealer_A,Product_Y,East,,,normal,high,False,low_demand,,True
Dealer_D,Product_X,East,514.0,95.0,spike,medium,True,low_demand,851.0,False
Dealer_D,Product_X,Central,725.0,8.0,drop,high,False,high_demand,1413.0,True
Dealer_A,Product_W,Central,551.0,78.0,spike,medium,False,low_demand,3213.0,True
Dealer_C,Product_V,South,315.0,48.0,spike,medium,False,steady,9821.0,False
Dealer_B,Product_Y,West,502.0,89.0,normal,high,True,low_demand,5330.0,False
Dealer_A,Product_X,East,44.0,68.0,normal,high,True,steady,5298.0,True
Dealer_C,Product_W,South,532.0,98.0,drop,low,False,steady,9663.0,True
Dealer_C,Product_W,Central,715.0,38.0,spike,low,True,high_demand,2568.0,True
Dealer_B,Product_Y,South,637.0,93.0,normal,medium,False,steady,9892.0,True
Dealer_E,Product_V,South,594.0,58.0,spike,low,False,low_demand,1103.0,False
Dealer_C,Product_W,East,326.0,5.0,normal,low,False,high_demand,4226.0,True
Dealer_D,Product_X,North,,,spike,low,False,low_demand,,False
Dealer_A,Product_Y,East,77.0,69.0,normal,low,False,steady,9108.0,True
Dealer_D,Product_Y,West,439.0,45.0,normal,low,True,steady,996.0,True
Dealer_B,Product_Z,South,492.0,21.0,drop,low,True,steady,7254.0,False
Dealer_C,Product_Y,West,43.0,46.0,spike,high,True,steady,3637.0,True
Dealer_E,Product_W,South,806.0,66.0,drop,low,True,steady,7078.0,True
Dealer_A,Product_Y,West,855.0,83.0,normal,medium,False,low_demand,5298.0,False
Dealer_E,Product_V,South,797.0,93.0,spike,medium,False,high_demand,9875.0,True
Dealer_E,Product_V,Central,50.0,29.0,normal,high,True,steady,6332.0,False
Dealer_E,Product_Y,Central,444.0,62.0,normal,medium,True,high_demand,7912.0,True
Dealer_E,Product_W,North,728.0,41.0,drop,medium,True,steady,2633.0,False
Dealer_D,Product_Y,West,999.0,22.0,normal,high,True,low_demand,3347.0,False
Dealer_A,Product_V,East,520.0,83.0,drop,low,True,low_demand,5298.0,True
Dealer_B,Product_Y,South,213.0,22.0,normal,medium,False,high_demand,6166.0,False
Dealer_E,Product_W,West,121.0,34.0,spike,medium,False,steady,5298.0,True
Dealer_C,Product_Z,North,412.0,75.0,drop,medium,True,high_demand,4366.0,False
Dealer_C,Product_X,West,138.0,30.0,normal,high,True,high_demand,1778.0,False
Dealer_C,Product_W,South,156.0,75.0,spike,medium,False,steady,5966.0,True
Dealer_A,Product_W,South,494.0,49.0,spike,high,False,low_demand,3308.0,False
Dealer_C,Product_Y,East,471.0,47.0,normal,high,True,low_demand,2974.0,False
Dealer_B,Product_W,Central,560.0,20.0,drop,high,False,steady,5298.0,False
Dealer_E,Product_Y,North,471.0,59.0,spike,high,False,low_demand,8826.0,True
,,West,365.0,74.0,drop,low,False,high_demand,7923.0,True
Dealer_A,Product_V,West,319.0,49.0,normal,low,False,low_demand,7875.0,True
Dealer_A,Product_X,East,,,normal,medium,True,high_demand,,False
Dealer_A,Product_Z,West,54.0,72.0,spike,high,False,low_demand,5952.0,True
Dealer_E,Product_Z,East,230.0,85.0,normal,high,True,high_demand,7613.0,True
Dealer_C,Product_V,West,1345.0,29.0,drop,low,False,high_demand,5610.0,False
Dealer_E,Product_V,Central,466.0,44.0,spike,high,True,low_demand,6479.0,True
Dealer_D,Product_Y,West,786.0,93.0,drop,high,False,steady,1727.0,False
Dealer_D,Product_X,West,505.0,44.0,spike,low,True,high_demand,1878.0,True
Dealer_A,Product_Y,Central,,,drop,low,False,steady,,True
Dealer_B,Product_W,South,484.0,14.0,drop,medium,False,low_demand,6144.0,False
Dealer_A,Product_Y,West,237.0,48.0,drop,low,False,steady,6238.0,True
Dealer_A,Product_W,East,797.0,32.0,normal,high,True,high_demand,1587.0,False
Dealer_C,Product_Z,Central,520.0,49.0,normal,low,True,low_demand,1713.0,True
Dealer_E,Product_Z,South,344.0,95.0,drop,high,True,low_demand,7597.0,True
Dealer_C,Product_Z,North,736.0,25.0,normal,low,False,low_demand,6732.0,False
Dealer_D,Product_Z,West,295.0,73.0,spike,low,True,steady,3921.0,True
Dealer_D,Product_Z,West,84.0,5.0,drop,high,False,low_demand,595.0,True
Dealer_C,Product_X,South,502.0,58.0,drop,low,True,low_demand,5400.0,False
Dealer_A,Product_X,West,34.0,70.0,drop,medium,False,steady,5087.0,True
Dealer_B,Product_Y,West,91.0,2.0,drop,medium,False,low_demand,6248.0,False
Dealer_D,Product_W,East,451.0,21.0,normal,medium,False,high_demand,9413.0,False
Dealer_C,Product_V,South,842.0,53.0,drop,low,True,high_demand,8753.0,True
Dealer_B,Product_V,East,661.0,26.0,drop,low,True,steady,9318.0,True
Dealer_B,Product_Y,North,603.0,48.0,normal,low,False,low_demand,8041.0,False
Dealer_B,Product_X,South,1345.0,23.0,drop,high,False,high_demand,13546.0,True
Dealer_D,Product_Z,East,679.0,65.0,normal,medium,False,low_demand,3172.0,True
Dealer_C,Product_X,North,91.0,34.0,normal,medium,False,low_demand,4870.0,False
Dealer_A,Product_X,West,460.0,56.0,spike,high,False,steady,8689.0,True
Dealer_B,Product_W,Central,,,spike,high,False,low_demand,,True
Dealer_C,Product_Y,North,113.0,98.0,drop,medium,False,steady,7049.0,True
Dealer_E,Product_W,Central,588.0,27.0,normal,medium,True,steady,4782.0,False
Dealer_E,Product_Y,Central,76.0,71.0,spike,medium,False,steady,5047.0,True
Dealer_A,Product_Y,Central,792.0,72.0,spike,high,False,steady,7249.0,False
Dealer_E,Product_W,Central,358.0,28.0,normal,high,False,steady,5442.0,False
Dealer_A,Product_Y,North,289.0,41.0,drop,medium,False,high_demand,9782.0,False
Dealer_C,Product_W,East,461.0,44.0,drop,high,False,low_demand,6993.0,False
Dealer_E,Product_Z,North,489.0,77.0,normal,high,False,high_demand,6556.0,True
Dealer_D,Product_X,North,699.0,53.0,normal,high,False,low_demand,9658.0,False
Dealer_D,Product_W,Central,5196.653306613226,518.7274549098196,normal,high,True,low_demand,52874.19839679359,True
,,East,,,spike,low,True,low_demand,,True
Dealer_E,Product_X,North,520.0,66.0,normal,low,True,high_demand,5098.0,False
Dealer_E,Product_V,East,725.0,4.0,normal,high,True,steady,2915.0,True
Dealer_B,Product_V,South,5196.653306613226,518.7274549098196,normal,high,True,high_demand,52874.19839679359,False
Dealer_E,Product_Y,West,197.0,51.0,normal,high,False,steady,2955.0,False
Dealer_D,Product_X,North,546.0,54.0,spike,low,False,low_demand,2730.0,False
Dealer_E,Product_Z,East,26.0,91.0,spike,low,True,high_demand,5298.0,False
Dealer_E,Product_X,Central,,,drop,high,True,steady,,False
,,North,652.0,32.0,drop,medium,True,high_demand,5298.0,True
Dealer_A,Product_Z,North,379.0,95.0,drop,high,True,steady,1974.0,True
Dealer_C,Product_X,Central,63.0,29.0,normal,low,False,low_demand,5298.0,True
Dealer_D,Product_Z,South,447.0,15.0,drop,low,False,low_demand,8194.0,False
Dealer_C,Product_W,Central,780.0,91.0,drop,low,False,steady,8358.0,True
Dealer_C,Product_X,South,583.0,54.0,drop,high,True,steady,8330.0,True
Dealer_E,Product_W,Central,633.0,84.0,spike,medium,True,steady,5298.0,True
Dealer_A,Product_V,Central,333.0,20.0,normal,medium,True,low_demand,7876.0,True
Dealer_B,Product_X,Central,778.0,46.0,spike,medium,True,steady,9420.0,True
Dealer_C,Product_Z,South,269.0,78.0,spike,medium,True,low_demand,3141.0,True
Dealer_D,Product_V,Central,313.0,37.0,drop,high,True,high_demand,3432.0,True
Dealer_B,Product_V,East,145.0,51.0,drop,medium,False,low_demand,7401.0,False
Dealer_E,Product_Y,South,785.0,67.0,spike,high,False,steady,7543.0,False
Dealer_B,Product_X,West,45.0,66.0,drop,low,True,low_demand,9689.0,False
,,South,852.0,136.0,drop,low,True,low_demand,1925.0,True
Dealer_D,Product_V,Central,717.0,27.0,normal,medium,False,high_demand,8355.0,False
Dealer_D,Product_Y,South,345.0,14.0,normal,low,True,steady,275.0,True
Dealer_B,Product_Z,Central,658.0,12.0,normal,medium,False,steady,9946.0,False
Dealer_D,Product_W,West,598.0,11.0,normal,medium,True,high_demand,13546.0,True
Dealer_E,Product_X,West,562.0,68.0,spike,medium,True,high_demand,6833.0,False
,,East,12.0,75.0,drop,medium,True,low_demand,1087.0,False
Dealer_C,Product_Y,West,28.0,16.0,spike,low,False,steady,4830.0,False
Dealer_B,Product_X,West,762.0,6.0,normal,low,False,steady,1826.0,True
Dealer_D,Product_W,South,562.0,89.0,drop,medium,False,high_demand,8936.0,False
Dealer_C,Product_Z,East,319.0,6.0,normal,high,False,steady,4435.0,True
Dealer_B,Product_W,West,482.0,21.0,spike,low,True,low_demand,761.0,True
Dealer_D,Product_W,West,840.0,22.0,normal,medium,False,steady,1306.0,True
Dealer_D,Product_W,South,341.0,3.0,drop,medium,False,steady,2439.0,False
Dealer_A,Product_X,North,61.0,15.0,normal,medium,True,steady,7303.0,False
Dealer_E,Product_X,North,171.0,82.0,drop,high,False,high_demand,506.0,False
Dealer_B,Product_X,West,1345.0,21.0,spike,high,True,low_demand,1272.0,True
Dealer_D,Product_X,South,786.0,65.0,spike,high,True,low_demand,13546.0,True
Dealer_A,Product_W,Central,520.0,136.0,drop,low,True,steady,4420.0,True
Dealer_E,Product_W,North,194.0,6.0,drop,high,False,low_demand,5567.0,True
Dealer_C,Product_W,North,856.0,5.0,drop,low,False,low_demand,5509.0,False
Dealer_D,Product_Z,Central,42.0,22.0,drop,medium,False,high_demand,8164.0,False
Dealer_C,Product_W,East,51.0,78.0,spike,low,False,low_demand,4532.0,True
Dealer_D,Product_W,North,640.0,79.0,spike,medium,False,steady,7274.0,False
Dealer_B,Product_Z,South,192.0,37.0,spike,medium,True,steady,273.0,True
Dealer_E,Product_W,East,481.0,74.0,drop,low,False,high_demand,1613.0,True
Dealer_D,Product_Z,North,23.0,73.0,normal,low,True,steady,2451.0,True
Dealer_D,Product_W,South,150.0,42.0,drop,low,False,high_demand,9620.0,False
Dealer_A,Product_W,Central,1345.0,93.0,drop,high,False,high_demand,3823.0,False
Dealer_B,Product_Y,South,828.0,62.0,spike,medium,True,high_demand,7732.0,False
Dealer_A,Product_W,Central,104.0,72.0,normal,medium,False,high_demand,5298.0,False
Dealer_B,Product_X,East,775.0,78.0,spike,medium,True,low_demand,2841.0,True
Dealer_E,Product_Z,North,462.0,96.0,spike,low,False,low_demand,2124.0,False
Dealer_B,Product_X,Central,,,normal,high,False,low_demand,,False
Dealer_C,Product_X,East,215.0,1.0,normal,medium,True,low_demand,9050.0,False
Dealer_B,Product_W,East,486.0,26.0,normal,medium,False,low_demand,7022.0,False
Dealer_C,Product_V,West,931.0,49.0,normal,medium,False,high_demand,8275.0,False
Dealer_B,Product_V,East,969.0,47.0,spike,high,True,low_demand,8300.0,False
Dealer_A,Product_X,East,5196.653306613226,518.7274549098196,normal,low,False,high_demand,52874.19839679359,True
Dealer_C,Product_V,West,520.0,51.0,drop,medium,False,low_demand,9385.0,True
Dealer_B,Product_X,South,149.0,66.0,normal,medium,True,high_demand,7596.0,False
Dealer_D,Product_X,Central,289.0,63.0,spike,low,True,steady,9841.0,False
Dealer_A,Product_X,South,222.0,86.0,drop,low,True,low_demand,9233.0,False
Dealer_E,Product_X,East,582.0,62.0,spike,low,True,low_demand,2749.0,False
Dealer_D,Product_W,West,778.0,14.0,spike,medium,False,low_demand,5568.0,False
Dealer_B,Product_W,East,328.0,70.0,spike,medium,False,high_demand,6300.0,True
Dealer_A,Product_Z,East,90.0,23.0,normal,low,False,high_demand,7748.0,True
Dealer_E,Product_X,East,83.0,30.0,normal,medium,True,low_demand,5298.0,True
Dealer_E,Product_V,East,549.0,63.0,normal,high,True,high_demand,6894.0,True
Dealer_B,Product_X,East,87.0,48.0,spike,high,False,high_demand,9486.0,True
Dealer_B,Product_W,Central,44.0,48.0,normal,medium,True,low_demand,7654.0,True
Dealer_D,Product_X,Central,340.0,15.0,drop,low,False,steady,878.0,False
Dealer_A,Product_Z,West,271.0,67.0,spike,low,True,low_demand,1137.0,True
Dealer_E,Product_W,South,521.0,10.0,spike,low,False,high_demand,6726.0,False
Dealer_A,Product_Z,Central,,,drop,low,False,low_demand,,True
Dealer_E,Product_Z,Central,372.0,32.0,spike,low,True,steady,5597.0,False
Dealer_A,Product_W,East,371.0,95.0,spike,high,True,steady,2453.0,False
Dealer_C,Product_Y,East,858.0,70.0,spike,high,False,steady,2648.0,True
Dealer_C,Product_V,South,991.0,89.0,spike,medium,False,low_demand,7598.0,True
Dealer_E,Product_Y,North,66.0,136.0,drop,medium,False,steady,8824.0,True
Dealer_B,Product_Z,South,696.0,75.0,drop,medium,True,low_demand,4036.0,True
Dealer_A,Product_Y,North,548.0,87.0,drop,medium,False,high_demand,9373.0,False
Dealer_C,Product_W,North,222.0,28.0,spike,high,True,low_demand,1037.0,False
Dealer_B,Product_V,South,317.0,28.0,normal,high,False,steady,6439.0,True
Dealer_E,Product_W,West,234.0,4.0,drop,medium,False,low_demand,1358.0,True
Dealer_E,Product_W,West,1345.0,75.0,drop,medium,True,high_demand,2646.0,False
Dealer_A,Product_X,South,991.0,47.0,normal,medium,False,low_demand,6411.0,False
,,West,767.0,32.0,spike,low,False,low_demand,690.0,False
Dealer_A,Product_W,South,315.0,48.0,spike,high,True,high_demand,5676.0,True
Dealer_A,Product_W,North,476.0,50.0,spike,low,False,low_demand,2434.0,True
Dealer_A,Product_Z,West,429.0,13.0,normal,medium,False,steady,7687.0,True
Dealer_C,Product_X,West,5196.653306613226,518.7274549098196,drop,low,True,low_demand,52874.19839679359,True
Dealer_A,Product_Z,Central,296.0,20.0,normal,low,False,low_demand,9469.0,False
Dealer_E,Product_W,North,728.0,37.0,spike,high,True,low_demand,9176.0,True
Dealer_E,Product_W,Central,843.0,67.0,spike,high,False,steady,6135.0,False
Dealer_A,Product_X,North,998.0,51.0,spike,low,False,low_demand,2379.0,False
Dealer_C,Product_W,West,238.0,62.0,drop,low,False,steady,4006.0,True
Dealer_C,Product_Z,South,11.0,47.0,normal,high,True,steady,4780.0,True
Dealer_C,Product_W,Central,297.0,81.0,normal,high,False,steady,6795.0,False
Dealer_A,Product_Z,North,122.0,21.0,normal,high,True,low_demand,7494.0,True
Dealer_B,Product_Y,Central,858.0,3.0,spike,high,False,high_demand,6236.0,False
Dealer_C,Product_W,West,272.0,56.0,normal,medium,True,low_demand,9039.0,True
Dealer_A,Product_V,South,520.0,87.0,spike,low,False,steady,6440.0,True
Dealer_A,Product_X,East,125.0,96.0,spike,medium,False,high_demand,4002.0,True
Dealer_A,Product_Z,South,520.0,79.0,drop,low,True,low_demand,979.0,True
Dealer_E,Product_W,North,742.0,77.0,drop,high,False,steady,9308.0,False
Dealer_D,Product_Z,North,395.0,58.0,drop,low,True,steady,4516.0,True
Dealer_A,Product_X,South,548.0,64.0,normal,medium,True,high_demand,7630.0,True
Dealer_D,Product_Y,West,231.0,21.0,spike,low,False,low_demand,13546.0,False
Dealer_B,Product_V,West,870.0,55.0,normal,low,False,steady,8048.0,False
Dealer_B,Product_V,West,728.0,33.0,spike,high,False,high_demand,7062.0,False
Dealer_E,Product_X,Central,933.0,18.0,drop,low,False,high_demand,2335.0,True
Dealer_D,Product_V,Central,748.0,73.0,normal,high,True,high_demand,2635.0,False
Dealer_E,Product_Y,South,520.0,15.0,drop,high,False,low_demand,4592.0,True
Dealer_D,Product_Y,West,459.0,44.0,spike,high,False,steady,1836.0,False
Dealer_C,Product_Y,East,539.0,83.0,drop,high,False,steady,7235.0,True
Dealer_B,Product_V,West,543.0,19.0,normal,low,False,high_demand,2571.0,False
Dealer_C,Product_W,North,424.0,51.0,normal,low,True,high_demand,8342.0,True
Dealer_D,Product_V,North,584.0,38.0,normal,medium,True,low_demand,3491.0,True
Dealer_E,Product_W,Central,385.0,28.0,drop,medium,True,steady,5526.0,False
Dealer_B,Product_V,North,701.0,2.0,normal,medium,True,steady,5298.0,False
Dealer_A,Product_W,Central,341.0,60.0,drop,low,True,low_demand,5075.0,True
Dealer_A,Product_Z,North,622.0,12.0,spike,medium,True,steady,4190.0,False
,,South,820.0,36.0,spike,medium,True,low_demand,6239.0,False
Dealer_B,Product_Z,North,,,drop,high,False,steady,,True
Dealer_A,Product_V,North,329.0,23.0,drop,high,True,high_demand,5298.0,True
Dealer_D,Product_W,South,652.0,79.0,spike,low,False,steady,5755.0,False
Dealer_E,Product_X,South,624.0,10.0,spike,low,False,low_demand,6714.0,False
Dealer_A,Product_V,North,,,drop,low,False,low_demand,,True
Dealer_C,Product_W,South,626.0,27.0,drop,low,False,low_demand,8144.0,True
Dealer_D,Product_X,West,873.0,40.0,spike,medium,False,high_demand,2957.0,False
Dealer_C,Product_Z,North,1345.0,40.0,normal,medium,False,low_demand,6475.0,True
Dealer_B,Product_V,Central,649.0,27.0,spike,low,False,low_demand,3641.0,True
,,North,,,drop,low,True,high_demand,,False
Dealer_A,Product_W,South,27.0,55.0,normal,high,True,high_demand,8715.0,False
Dealer_C,Product_V,North,363.0,51.0,normal,low,True,high_demand,8024.0,False
Dealer_C,Product_Z,South,819.0,82.0,drop,low,True,steady,431.0,False
Dealer_C,Product_Y,North,98.0,136.0,normal,medium,False,steady,879.0,True
,,East,139.0,61.0,normal,medium,True,low_demand,6331.0,True
Dealer_B,Product_Z,North,750.0,34.0,drop,high,True,low_demand,8613.0,True
Dealer_B,Product_W,Central,655.0,26.0,drop,low,False,high_demand,7226.0,False
Dealer_C,Product_X,East,353.0,51.0,spike,low,False,steady,9763.0,True
Dealer_A,Product_W,West,982.0,26.0,spike,high,False,high_demand,9086.0,True
Dealer_B,Product_Z,Central,901.0,6.0,normal,high,False,high_demand,5891.0,False
Dealer_D,Product_W,Central,811.0,23.0,drop,high,True,steady,5538.0,True
,,Central,143.0,40.0,drop,medium,True,high_demand,4665.0,True
Dealer_A,Product_Y,South,800.0,25.0,normal,medium,True,low_demand,8628.0,False
Dealer_D,Product_Z,Central,236.0,86.0,drop,low,False,low_demand,8432.0,False
Dealer_B,Product_X,Central,768.0,35.0,normal,medium,False,low_demand,1840.0,False
Dealer_C,Product_Z,West,623.0,91.0,spike,high,True,low_demand,5812.0,True
Dealer_B,Product_Y,West,520.0,70.0,normal,medium,False,low_demand,5298.0,False
Dealer_C,Product_X,West,995.0,4.0,normal,low,False,low_demand,5121.0,False
Dealer_B,Product_V,South,556.0,50.0,drop,medium,False,steady,9779.0,False
Dealer_E,Product_Y,South,462.0,63.0,normal,low,True,low_demand,2439.0,True
Dealer_D,Product_X,West,687.0,41.0,spike,medium,False,high_demand,9433.0,True
Dealer_E,Product_W,Central,521.0,93.0,normal,low,True,low_demand,4204.0,True
Dealer_D,Product_X,East,120.0,29.0,spike,medium,True,high_demand,5422.0,True
Dealer_A,Product_V,East,864.0,63.0,normal,medium,True,steady,2571.0,False
Dealer_A,Product_V,North,953.0,40.0,drop,low,False,low_demand,1903.0,True
Dealer_D,Product_W,South,180.0,10.0,normal,medium,False,high_demand,5298.0,False
Dealer_D,Product_W,Central,777.0,80.0,drop,low,False,steady,3104.0,False
Dealer_C,Product_V,West,692.0,51.0,spike,high,False,high_demand,9195.0,True
Dealer_C,Product_W,East,824.0,33.0,drop,low,True,low_demand,8238.0,True
Dealer_B,Product_X,East,243.0,95.0,normal,low,False,high_demand,8648.0,True
Dealer_B,Product_W,Central,378.0,62.0,spike,low,True,low_demand,3917.0,False
Dealer_E,Product_X,West,,,spike,low,False,high_demand,,True
Dealer_A,Product_Y,East,374.0,92.0,drop,medium,True,high_demand,1889.0,True
Dealer_B,Product_W,South,804.0,60.0,normal,medium,True,high_demand,9225.0,True
Dealer_D,Product_W,North,511.0,90.0,normal,low,False,low_demand,3969.0,True
Dealer_C,Product_X,West,,,spike,low,False,high_demand,,True
Dealer_D,Product_W,North,137.0,13.0,normal,medium,False,high_demand,4558.0,False
Dealer_E,Product_X,Central,520.0,56.0,normal,low,True,steady,763.0,False
Dealer_D,Product_Z,West,44.0,50.0,normal,low,False,low_demand,6704.0,True
Dealer_A,Product_W,East,671.0,72.0,normal,high,True,high_demand,4078.0,False
Dealer_B,Product_Y,North,41.0,33.0,spike,low,False,steady,3893.0,False
Dealer_C,Product_X,East,929.0,40.0,spike,medium,False,low_demand,5558.0,False
Dealer_A,Product_W,East,907.0,25.0,normal,low,True,steady,1741.0,True
Dealer_C,Product_X,Central,492.0,75.0,spike,medium,True,steady,2494.0,False
Dealer_B,Product_Z,West,18.0,63.0,drop,medium,False,low_demand,6581.0,True
Dealer_A,Product_Z,South,5196.653306613226,518.7274549098196,drop,low,True,steady,52874.19839679359,False
Dealer_D,Product_Z,North,491.0,51.0,spike,low,False,steady,817.0,False
Dealer_E,Product_X,Central,155.0,8.0,normal,low,False,low_demand,2484.0,True
Dealer_B,Product_W,North,520.0,96.0,spike,high,False,low_demand,8210.0,True
Dealer_B,Product_Z,Central,718.0,23.0,normal,medium,True,low_demand,3046.0,False
Dealer_D,Product_V,West,165.0,95.0,drop,medium,True,high_demand,146.0,True
Dealer_A,Product_W,South,485.0,90.0,drop,high,True,steady,5131.0,True
Dealer_E,Product_V,North,216.0,41.0,drop,high,False,steady,9886.0,True
Dealer_D,Product_Z,East,889.0,18.0,normal,high,False,high_demand,8208.0,False
Dealer_A,Product_V,North,604.0,53.0,drop,low,True,low_demand,1188.0,False
Dealer_D,Product_Y,North,520.0,56.0,spike,high,False,high_demand,5298.0,False
,,South,762.0,91.0,drop,high,False,high_demand,8239.0,False
Dealer_D,Product_W,South,944.0,15.0,drop,low,False,steady,5104.0,False
Dealer_C,Product_Z,South,694.0,81.0,drop,medium,True,steady,576.0,False
Dealer_D,Product_X,Central,779.0,53.0,normal,medium,False,high_demand,8027.0,True
Dealer_A,Product_X,East,925.0,88.0,normal,medium,True,steady,3951.0,False
Dealer_B,Product_V,Central,848.0,72.0,spike,low,False,low_demand,5298.0,False
Dealer_C,Product_X,West,896.0,84.0,normal,low,True,low_demand,1501.0,True
Dealer_C,Product_V,South,943.0,48.0,normal,low,False,high_demand,5298.0,True
Dealer_E,Product_W,West,,,drop,high,False,steady,,False
Dealer_E,Product_V,North,825.0,1.0,drop,medium,True,low_demand,6833.0,False
Dealer_A,Product_V,Central,738.0,67.0,drop,medium,False,low_demand,2243.0,True
Dealer_D,Product_V,North,347.0,87.0,normal,low,True,high_demand,7263.0,True
Dealer_B,Product_Y,East,595.0,72.0,spike,high,True,low_demand,6361.0,False
Dealer_A,Product_W,South,714.0,92.0,normal,low,True,steady,8513.0,False
Dealer_E,Product_W,South,375.0,59.0,normal,high,True,steady,4530.0,True
Dealer_E,Product_W,West,421.0,3.0,spike,low,True,high_demand,3261.0,False
Dealer_B,Product_Z,North,576.0,89.0,spike,high,True,low_demand,2475.0,False
Dealer_D,Product_X,East,339.0,87.0,spike,low,True,high_demand,5530.0,False
Dealer_A,Product_X,Central,440.0,16.0,normal,medium,True,low_demand,5459.0,False
Dealer_A,Product_W,Central,235.0,74.0,drop,low,False,low_demand,3133.0,True
Dealer_E,Product_X,South,595.0,34.0,drop,low,True,low_demand,3415.0,False
Dealer_E,Product_W,West,,,spike,low,True,low_demand,,False
Dealer_A,Product_X,West,915.0,12.0,normal,low,False,high_demand,1411.0,True
Dealer_E,Product_Z,West,859.0,87.0,spike,medium,False,low_demand,2869.0,True
Dealer_C,Product_Y,East,655.0,12.0,drop,high,False,low_demand,5298.0,False
Dealer_A,Product_X,North,125.0,11.0,spike,low,True,low_demand,6526.0,True
Dealer_E,Product_V,North,520.0,49.0,drop,high,False,low_demand,6858.0,True
Dealer_D,Product_Z,West,445.0,24.0,normal,medium,False,low_demand,9518.0,True
Dealer_A,Product_Z,North,5196.653306613226,518.7274549098196,spike,high,False,steady,52874.19839679359,True
Dealer_D,Product_X,South,755.0,23.0,drop,medium,False,low_demand,7818.0,False
Dealer_A,Product_Z,West,520.0,65.0,drop,high,False,steady,8560.0,False
Dealer_A,Product_V,Central,230.0,52.0,drop,medium,True,low_demand,9559.0,False
Dealer_D,Product_Y,South,340.0,96.0,drop,medium,False,low_demand,5473.0,False
Dealer_A,Product_W,Central,761.0,63.0,normal,medium,False,high_demand,8512.0,False
Dealer_A,Product_Z,South,535.0,17.0,spike,medium,False,low_demand,7744.0,False
Dealer_D,Product_Z,Central,441.0,38.0,spike,medium,False,steady,9075.0,True
Dealer_D,Product_W,West,182.0,82.0,normal,medium,False,low_demand,8965.0,True
Dealer_B,Product_W,South,,,drop,low,True,low_demand,,True
Dealer_A,Product_X,West,195.0,65.0,spike,high,False,steady,6298.0,True
