,Dealer_ID,Product_ID,Quantity,Consumption,Location,Consumption_Level,Quantity_consumption_ratios
4299,2,7,-1.5674936816722274,-1.1707618381357758,1,1,2.0
4300,2,7,-0.05630037863271783,0.2220524818701475,0,2,4.076923076923077
4301,2,7,1.4548929244067916,-1.402897558136763,1,1,15.333333333333334
4302,2,7,-0.6375285721094522,0.45418820187113473,0,2,2.7142857142857144
4303,2,7,-1.141259673122622,-1.6350332781377503,1,1,5.0
4304,2,7,-0.5212829334141054,1.614866801876071,0,0,2.1578947368421053
4305,2,7,1.6486356555657031,-1.1707618381357758,0,1,13.857142857142858
4306,2,7,1.2224016470160979,-0.9386261181347887,1,1,10.75
4307,2,7,-0.4437858409505408,0.686323921872122,0,0,2.8666666666666667
4308,2,7,-0.017551832400935528,0.45418820187113473,0,2,3.857142857142857
4309,2,7,-1.2187567655861866,-1.402897558136763,2,1,3.8333333333333335
4310,2,7,-0.2500431097916293,-1.6350332781377503,2,1,9.6
4311,2,7,-0.1725460173280647,0.686323921872122,2,0,3.3333333333333335
4312,2,7,0.834916184698275,0.45418820187113473,1,2,5.428571428571429
4313,2,7,-1.1800082193544044,1.614866801876071,1,0,1.263157894736842
4314,2,7,-1.2962538580497514,-0.24221895813182698,0,2,1.9090909090909092
4315,2,7,0.21493944498975825,0.9184596418731092,1,0,3.75
4316,2,7,1.7261327480292679,0.45418820187113473,2,2,7.071428571428571
4317,2,7,-0.13379747109628243,-0.4743546781328142,0,1,5.1
4318,2,7,-1.4899965892086628,1.1505953618740965,2,0,0.9411764705882353
4319,2,7,1.5711385631021386,-0.24221895813182698,0,2,8.636363636363637
4320,2,8,-0.2500431097916293,1.1505953618740965,0,0,2.823529411764706
4321,2,8,-0.09504892486450012,0.2220524818701475,2,2,4.0
4322,2,8,0.834916184698275,0.45418820187113473,2,2,5.428571428571429
4323,2,8,0.36993362991688744,-1.6350332781377503,1,1,12.8
4324,2,8,-1.0250140344272753,-0.010083238130839736,1,2,2.3333333333333335
4325,2,8,-0.4050372947187585,-1.402897558136763,0,1,7.333333333333333
4326,2,8,-1.4124994967450981,0.2220524818701475,2,2,1.3846153846153846
4327,2,8,-1.1800082193544044,-0.010083238130839736,2,2,2.0
4328,2,8,-1.2187567655861866,-0.4743546781328142,1,1,2.3
4329,2,8,-0.9087683957319284,-1.402897558136763,1,1,5.166666666666667
4330,2,8,-1.0250140344272753,0.9184596418731092,2,0,1.75
4331,2,8,1.6486356555657031,-1.1707618381357758,2,1,13.857142857142858
4332,2,8,1.3773958319432271,-0.9386261181347887,2,1,11.25
4333,2,8,1.6873842017974856,-0.7064903981338014,0,1,10.88888888888889
4334,2,8,-1.141259673122622,-0.9386261181347887,2,1,3.125
4335,2,8,1.6098871093339209,1.614866801876071,2,0,5.052631578947368
4336,2,8,-0.8312713032683637,0.686323921872122,1,0,2.2
4337,2,8,-1.141259673122622,0.45418820187113473,0,2,1.7857142857142858
4338,2,8,-1.4899965892086628,-0.9386261181347887,1,1,2.0
4339,2,8,-0.8700198495001461,-0.4743546781328142,1,1,3.2
4340,2,8,1.493641470638574,-0.24221895813182698,0,2,8.454545454545455
4341,2,8,-0.4437858409505408,-0.4743546781328142,2,1,4.3
4342,2,8,1.6098871093339209,-1.6350332781377503,1,1,19.2
4343,2,8,-0.6375285721094522,1.614866801876071,1,0,2.0
4344,2,8,0.6024249073075812,-0.9386261181347887,1,1,8.75
4345,2,8,-0.986265488195493,1.614866801876071,0,0,1.5263157894736843
4346,2,8,-1.3350024042815336,-1.402897558136763,2,1,3.3333333333333335
4347,2,8,-1.141259673122622,0.2220524818701475,0,2,1.9230769230769231
4348,2,8,0.5249278148440166,0.2220524818701475,0,2,5.230769230769231
4349,2,8,-1.4124994967450981,0.45418820187113473,0,2,1.2857142857142858
4350,2,8,-1.2187567655861866,1.1505953618740965,2,0,1.3529411764705883
4351,2,8,0.447430722380452,0.686323921872122,2,0,4.4
4352,2,8,1.2611501932478804,0.686323921872122,1,0,5.8
4353,2,8,-1.5674936816722274,1.614866801876071,0,0,0.7368421052631579
4354,2,8,1.1836531007843156,0.2220524818701475,1,2,6.538461538461538
4355,2,8,-1.644990774135792,-0.010083238130839736,2,2,1.0
4356,2,8,0.6799219997711458,-0.4743546781328142,2,1,7.2
4357,2,8,-0.6375285721094522,1.3827310818750838,2,0,2.111111111111111
4358,2,8,-1.528745135440445,-0.010083238130839736,2,2,1.25
4359,2,8,0.33118508368510513,-1.402897558136763,0,1,10.5
4360,2,8,1.3773958319432271,-0.24221895813182698,1,2,8.181818181818182
4361,2,8,0.9124132771618396,-1.6350332781377503,2,1,15.6
4362,2,8,0.447430722380452,-0.9386261181347887,2,1,8.25
4363,2,8,-1.3737509505133159,-1.402897558136763,2,1,3.1666666666666665
4364,2,8,0.5636763610757989,0.9184596418731092,0,0,4.3125
4365,2,8,0.4861792686122343,1.3827310818750838,0,0,3.7222222222222223
4366,2,8,-0.3662887484869762,-1.1707618381357758,2,1,6.428571428571429
4367,2,8,0.33118508368510513,0.9184596418731092,2,0,3.9375
4368,2,8,0.7961676384664927,-0.010083238130839736,2,2,6.25
4369,2,8,-1.528745135440445,-0.24221895813182698,1,2,1.3636363636363635
4370,2,8,-0.5600314796458877,-1.6350332781377503,2,1,8.0
4371,2,8,1.6486356555657031,0.2220524818701475,1,2,7.461538461538462
4372,2,8,0.33118508368510513,1.1505953618740965,2,0,3.7058823529411766
4373,2,8,-0.9475169419637106,-1.1707618381357758,2,1,4.285714285714286
4374,2,8,0.9899103696254041,0.2220524818701475,0,2,6.153846153846154
4375,2,8,0.40868217614866975,0.45418820187113473,2,2,4.642857142857143
4376,2,8,-0.7150256645730169,-0.7064903981338014,2,1,4.0
4377,2,8,-1.0637625806590576,1.3827310818750838,1,0,1.5
4378,2,8,0.6799219997711458,0.686323921872122,1,0,4.8
4379,2,8,-0.5212829334141054,-0.9386261181347887,2,1,5.125
4380,2,8,-0.6762771183412346,-0.24221895813182698,1,2,3.3636363636363638
4381,2,8,1.5711385631021386,-1.6350332781377503,0,1,19.0
4382,2,8,-1.141259673122622,-1.402897558136763,0,1,4.166666666666667
4383,2,8,1.6486356555657031,-1.6350332781377503,0,1,19.4
4384,2,8,-1.2962538580497514,0.686323921872122,2,0,1.4
4385,2,8,1.493641470638574,-0.9386261181347887,1,1,11.625
4386,2,8,1.4161443781750094,1.3827310818750838,2,0,5.055555555555555
4387,2,8,0.8736647309300573,1.1505953618740965,1,0,4.529411764705882
4388,2,8,0.02119671383084677,0.2220524818701475,0,2,4.230769230769231
4389,2,8,-1.644990774135792,0.45418820187113473,1,2,0.8571428571428571
4390,2,8,0.33118508368510513,-0.7064903981338014,1,1,7.0
4391,2,8,0.33118508368510513,1.1505953618740965,0,0,3.7058823529411766
4392,2,8,-0.7150256645730169,0.45418820187113473,0,2,2.5714285714285716
4393,2,8,-0.017551832400935528,-1.6350332781377503,0,1,10.8
4394,2,8,0.40868217614866975,-0.24221895813182698,1,2,5.909090909090909
4395,2,8,1.6873842017974856,1.1505953618740965,0,0,5.764705882352941
4396,2,8,1.2224016470160979,1.614866801876071,0,0,4.526315789473684
4397,2,8,-1.6062422279040096,-1.1707618381357758,2,1,1.8571428571428572
4398,2,8,1.0286589158571864,0.686323921872122,2,0,5.4
4399,2,8,1.3773958319432271,-0.9386261181347887,1,1,11.25
4400,2,8,0.834916184698275,-1.1707618381357758,2,1,10.857142857142858
4401,2,8,1.6098871093339209,-0.4743546781328142,2,1,9.6
4402,2,8,-0.7150256645730169,-0.4743546781328142,2,1,3.6
4403,2,8,1.5323900168703564,0.9184596418731092,1,0,5.875
4404,2,8,1.4548929244067916,-0.24221895813182698,1,2,8.363636363636363
4405,2,8,-1.644990774135792,1.1505953618740965,2,0,0.7058823529411765
4406,2,8,-1.6837393203675743,-0.4743546781328142,0,1,1.1
4407,2,8,-1.7224878665993566,1.1505953618740965,2,0,0.5882352941176471
4408,2,8,-1.1025111268908399,0.9184596418731092,1,0,1.625
4409,2,8,1.6873842017974856,-0.010083238130839736,0,2,8.166666666666666
4410,2,9,-0.8700198495001461,1.614866801876071,2,0,1.6842105263157894
4411,2,9,-0.2887916560234116,-0.24221895813182698,0,2,4.2727272727272725
4412,2,9,1.7261327480292679,1.1505953618740965,2,0,5.823529411764706
4413,2,9,1.5711385631021386,0.2220524818701475,2,2,7.3076923076923075
4414,2,9,-1.5674936816722274,-0.7064903981338014,0,1,1.5555555555555556
4415,2,9,1.2611501932478804,-1.1707618381357758,0,1,12.428571428571429
4416,2,9,-0.6375285721094522,-0.24221895813182698,1,2,3.4545454545454546
4417,2,9,-0.8700198495001461,1.614866801876071,0,0,1.6842105263157894
4418,2,9,1.4548929244067916,-0.010083238130839736,2,2,7.666666666666667
4419,2,9,1.1061560083207511,-0.9386261181347887,0,1,10.375
4420,2,9,-0.017551832400935528,0.2220524818701475,1,2,4.153846153846154
4421,2,9,-0.2500431097916293,-0.010083238130839736,1,2,4.0
4422,2,9,-0.6375285721094522,1.614866801876071,2,0,2.0
4423,2,9,0.4861792686122343,-0.9386261181347887,2,1,8.375
4424,2,9,0.36993362991688744,0.2220524818701475,2,2,4.923076923076923
4425,2,9,-1.644990774135792,1.614866801876071,0,0,0.631578947368421
4426,2,9,0.21493944498975825,-1.6350332781377503,2,1,12.0
4427,2,9,-0.6762771183412346,0.686323921872122,2,0,2.466666666666667
4428,2,9,1.6098871093339209,1.614866801876071,2,0,5.052631578947368
4429,2,9,-0.4437858409505408,0.45418820187113473,1,2,3.0714285714285716
4430,2,9,-0.8312713032683637,1.1505953618740965,2,0,1.9411764705882353
4431,2,9,1.2611501932478804,0.2220524818701475,2,2,6.6923076923076925
4432,2,9,0.21493944498975825,-1.402897558136763,1,1,10.0
4433,2,9,0.40868217614866975,1.1505953618740965,1,0,3.823529411764706
4434,2,9,0.40868217614866975,1.614866801876071,0,0,3.4210526315789473
4435,2,9,0.9124132771618396,0.2220524818701475,0,2,6.0
4436,2,9,-1.6837393203675743,0.9184596418731092,2,0,0.6875
4437,2,9,-0.21129456355984702,0.9184596418731092,0,0,3.0625
4438,2,9,0.5636763610757989,-0.7064903981338014,1,1,7.666666666666667
4439,2,9,1.2224016470160979,-0.010083238130839736,0,2,7.166666666666667
4440,2,9,1.1836531007843156,-1.402897558136763,2,1,14.166666666666666
4441,2,9,-0.4437858409505408,-0.7064903981338014,1,1,4.777777777777778
4442,2,9,0.6024249073075812,-0.4743546781328142,0,1,7.0
4443,2,9,-1.0637625806590576,-0.9386261181347887,2,1,3.375
4444,2,9,-0.3662887484869762,-0.010083238130839736,0,2,3.75
4445,2,9,1.4548929244067916,-0.24221895813182698,2,2,8.363636363636363
4446,2,9,-1.2187567655861866,-0.4743546781328142,0,1,2.3
4447,2,9,0.40868217614866975,-1.6350332781377503,0,1,13.0
4448,2,9,0.4861792686122343,-0.24221895813182698,1,2,6.090909090909091
4449,2,9,0.05994526006262906,-1.1707618381357758,1,1,8.0
4450,2,9,-0.7537742108047991,0.45418820187113473,0,2,2.5
4451,2,9,-0.3662887484869762,1.614866801876071,1,0,2.3684210526315788
4452,2,9,-0.1725460173280647,0.686323921872122,0,0,3.3333333333333335
4453,2,9,-0.4437858409505408,-0.24221895813182698,1,2,3.909090909090909
4454,2,9,0.25368799122154057,-1.6350332781377503,0,1,12.2
4455,2,9,1.1449045545525334,-0.9386261181347887,0,1,10.5
4456,2,9,-1.5674936816722274,1.3827310818750838,0,0,0.7777777777777778
4457,2,9,-0.05630037863271783,0.9184596418731092,2,0,3.3125
4458,2,9,-0.5212829334141054,-0.9386261181347887,1,1,5.125
4459,2,9,-1.4899965892086628,-0.4743546781328142,2,1,1.6
4460,2,9,0.8736647309300573,1.614866801876071,2,0,4.052631578947368
4461,2,9,-1.0250140344272753,-0.010083238130839736,0,2,2.3333333333333335
4462,2,9,-1.644990774135792,0.2220524818701475,1,2,0.9230769230769231
4463,2,9,-0.986265488195493,0.45418820187113473,2,2,2.0714285714285716
4464,2,9,-0.8700198495001461,-0.9386261181347887,0,1,4.0
4465,2,9,-0.4437858409505408,0.686323921872122,0,0,2.8666666666666667
4466,2,9,-1.3737509505133159,-0.4743546781328142,2,1,1.9
4467,2,9,0.40868217614866975,-1.6350332781377503,1,1,13.0
4468,2,9,0.9899103696254041,0.686323921872122,2,0,5.333333333333333
4469,2,9,-1.7224878665993566,-0.010083238130839736,2,2,0.8333333333333334
4470,2,9,-1.0637625806590576,0.2220524818701475,0,2,2.076923076923077
4471,2,9,1.2224016470160979,1.1505953618740965,2,0,5.0588235294117645
4472,2,9,-0.4050372947187585,0.2220524818701475,1,2,3.3846153846153846
4473,2,9,0.21493944498975825,-0.4743546781328142,1,1,6.0
4474,2,9,-0.13379747109628243,-1.402897558136763,0,1,8.5
4476,2,9,-0.9475169419637106,0.9184596418731092,0,0,1.875
4477,2,9,1.1449045545525334,0.2220524818701475,1,2,6.461538461538462
4478,2,9,-0.8312713032683637,1.614866801876071,1,0,1.736842105263158
4479,2,9,0.8736647309300573,1.614866801876071,1,0,4.052631578947368
4480,2,9,-0.4437858409505408,-0.24221895813182698,0,2,3.909090909090909
4481,2,9,1.6486356555657031,0.686323921872122,1,0,6.466666666666667
4482,2,9,0.17619089875797594,1.614866801876071,2,0,3.1052631578947367
4483,2,9,0.21493944498975825,0.686323921872122,0,0,4.0
4484,2,9,-0.21129456355984702,-0.4743546781328142,0,1,4.9
4485,2,9,-1.1025111268908399,-0.010083238130839736,0,2,2.1666666666666665
4486,2,9,-0.13379747109628243,-0.4743546781328142,1,1,5.1
4487,2,9,0.9899103696254041,0.9184596418731092,0,0,5.0
4488,2,9,-0.13379747109628243,-1.1707618381357758,1,1,7.285714285714286
4489,2,9,-1.4899965892086628,-1.1707618381357758,1,1,2.2857142857142856
4490,2,9,-0.2887916560234116,0.9184596418731092,2,0,2.9375
4491,2,9,0.21493944498975825,0.9184596418731092,0,0,3.75
4492,2,9,-0.986265488195493,0.686323921872122,0,0,1.9333333333333333
4493,2,9,1.3386472857114449,-1.402897558136763,2,1,14.833333333333334
4494,2,9,1.1061560083207511,-0.7064903981338014,1,1,9.222222222222221
4495,2,9,-0.9087683957319284,-0.4743546781328142,0,1,3.1
4496,2,9,-0.8700198495001461,0.45418820187113473,0,2,2.2857142857142856
4497,2,9,-1.5674936816722274,0.9184596418731092,0,0,0.875
4498,2,9,-1.2962538580497514,-0.7064903981338014,0,1,2.3333333333333335
4499,2,9,-1.6837393203675743,-0.4743546781328142,1,1,1.1
4500,2,10,-0.4050372947187585,1.614866801876071,0,0,2.3157894736842106
4501,2,10,-1.1800082193544044,0.2220524818701475,0,2,1.8461538461538463
4502,2,10,-0.9087683957319284,1.614866801876071,1,0,1.631578947368421
4503,2,10,1.4548929244067916,1.614866801876071,0,0,4.842105263157895
4504,2,10,0.02119671383084677,0.45418820187113473,0,2,3.9285714285714284
4505,2,10,-0.09504892486450012,1.3827310818750838,0,0,2.888888888888889
4506,2,10,1.6098871093339209,-0.4743546781328142,2,1,9.6
4507,2,10,-0.986265488195493,0.686323921872122,0,0,1.9333333333333333
4508,2,10,-0.3662887484869762,-0.24221895813182698,0,2,4.090909090909091
4509,2,10,-1.1800082193544044,0.45418820187113473,1,2,1.7142857142857142
4510,2,10,0.18028677366347048,0.20778225997606437,2,2,4.568194414476162
4511,2,10,-1.4512480429768806,-0.7064903981338014,0,1,1.8888888888888888
4512,2,10,-1.2187567655861866,0.45418820187113473,1,2,1.6428571428571428
4513,2,10,1.2998987394796626,-0.4743546781328142,2,1,8.8
4514,2,10,-0.4825343871823231,0.45418820187113473,2,2,3.0
4515,2,10,-1.6062422279040096,-1.402897558136763,0,1,2.1666666666666665
4516,2,10,1.3386472857114449,1.614866801876071,1,0,4.684210526315789
4517,2,10,1.4548929244067916,0.2220524818701475,1,2,7.076923076923077
4518,2,10,0.8736647309300573,-0.010083238130839736,1,2,6.416666666666667
4519,2,10,-1.4124994967450981,-1.1707618381357758,1,1,2.5714285714285716
4520,2,10,1.2998987394796626,0.2220524818701475,1,2,6.769230769230769
4521,2,10,0.9899103696254041,-1.402897558136763,2,1,13.333333333333334
4522,2,10,0.7961676384664927,1.1505953618740965,1,0,4.411764705882353
4523,2,10,0.834916184698275,0.9184596418731092,0,0,4.75
4524,2,10,-0.2887916560234116,0.9184596418731092,2,0,2.9375
4525,2,10,1.3386472857114449,1.1505953618740965,2,0,5.235294117647059
4526,2,10,-1.0637625806590576,0.686323921872122,1,0,1.8
4527,2,10,1.0674074620889689,0.45418820187113473,2,2,5.857142857142857
4528,2,10,-1.6837393203675743,-1.1707618381357758,2,1,1.5714285714285714
4529,2,10,-0.7150256645730169,1.1505953618740965,1,0,2.1176470588235294
4530,2,10,-0.4825343871823231,1.614866801876071,2,0,2.210526315789474
4531,2,10,0.9511618233936219,0.2220524818701475,0,2,6.076923076923077
4532,2,10,0.4861792686122343,1.1505953618740965,2,0,3.9411764705882355
4533,2,10,0.4861792686122343,-1.1707618381357758,0,1,9.571428571428571
4534,2,10,-0.4050372947187585,-0.7064903981338014,2,1,4.888888888888889
4535,2,10,0.40868217614866975,1.614866801876071,0,0,3.4210526315789473
4536,2,10,-0.2500431097916293,1.3827310818750838,0,0,2.6666666666666665
4537,2,10,-0.4825343871823231,-0.9386261181347887,1,1,5.25
4538,2,10,0.4861792686122343,-0.24221895813182698,0,2,6.090909090909091
4539,2,10,0.33118508368510513,-0.4743546781328142,0,1,6.3
4540,2,10,-0.1725460173280647,1.614866801876071,0,0,2.6315789473684212
4541,2,10,0.834916184698275,-1.6350332781377503,0,1,15.2
4542,2,10,-0.9087683957319284,1.1505953618740965,2,0,1.8235294117647058
4543,2,10,1.4548929244067916,-0.010083238130839736,2,2,7.666666666666667
4544,2,10,1.1449045545525334,0.2220524818701475,0,2,6.461538461538462
4545,2,10,1.2224016470160979,-1.1707618381357758,0,1,12.285714285714286
4546,2,10,-0.59878002587767,1.1505953618740965,0,0,2.2941176470588234
4547,2,10,0.13744235252619366,-0.24221895813182698,1,2,5.2727272727272725
4548,2,10,0.18028677366347048,0.20778225997606437,2,2,4.568194414476162
4549,2,10,0.40868217614866975,-0.4743546781328142,1,1,6.5
4550,2,10,0.7574190922347104,1.3827310818750838,1,0,4.111111111111111
4551,2,10,-0.3275402022551939,-1.1707618381357758,1,1,6.571428571428571
4552,2,10,0.36993362991688744,-0.7064903981338014,1,1,7.111111111111111
4553,2,10,-1.4899965892086628,-0.24221895813182698,1,2,1.4545454545454546
4554,2,10,0.9511618233936219,0.686323921872122,2,0,5.266666666666667
4555,2,10,1.2224016470160979,1.1505953618740965,0,0,5.0588235294117645
4556,2,10,-0.05630037863271783,-1.1707618381357758,0,1,7.571428571428571
4557,2,10,1.3386472857114449,-0.9386261181347887,2,1,11.125
4558,2,10,-0.017551832400935528,0.45418820187113473,1,2,3.857142857142857
4559,2,10,-1.257505311817969,0.2220524818701475,2,2,1.6923076923076923
4560,2,10,-0.21129456355984702,0.45418820187113473,2,2,3.5
4561,2,10,1.2998987394796626,-0.7064903981338014,1,1,9.777777777777779
4562,2,10,1.3773958319432271,-1.402897558136763,0,1,15.0
4563,2,10,-1.6837393203675743,1.614866801876071,2,0,0.5789473684210527
4564,2,10,-1.6062422279040096,1.614866801876071,2,0,0.6842105263157895
4565,2,10,0.7574190922347104,-1.402897558136763,1,1,12.333333333333334
4566,2,10,1.6873842017974856,-1.402897558136763,1,1,16.333333333333332
4567,2,10,1.7261327480292679,-0.7064903981338014,2,1,11.0
4568,2,10,1.0286589158571864,0.45418820187113473,2,2,5.785714285714286
4569,2,10,-0.8700198495001461,0.45418820187113473,1,2,2.2857142857142856
4570,2,10,1.2998987394796626,-1.1707618381357758,0,1,12.571428571428571
4571,2,10,1.6873842017974856,-0.010083238130839736,2,2,8.166666666666666
4572,2,10,0.7186705460029281,0.45418820187113473,2,2,5.214285714285714
4573,2,10,1.493641470638574,0.686323921872122,1,0,6.2
4574,2,10,-1.257505311817969,1.1505953618740965,2,0,1.2941176470588236
4575,2,10,0.13744235252619366,0.45418820187113473,2,2,4.142857142857143
4576,2,10,-1.6837393203675743,1.3827310818750838,0,0,0.6111111111111112
4577,2,10,-1.141259673122622,-1.402897558136763,1,1,4.166666666666667
4578,2,10,-1.4124994967450981,0.686323921872122,1,0,1.2
4579,2,10,-0.986265488195493,-1.1707618381357758,2,1,4.142857142857143
4580,2,10,-0.5212829334141054,0.9184596418731092,2,0,2.5625
4581,2,10,-1.3737509505133159,-1.402897558136763,2,1,3.1666666666666665
4582,2,10,-1.6062422279040096,-0.010083238130839736,0,2,1.0833333333333333
4583,2,10,1.1836531007843156,-0.7064903981338014,2,1,9.444444444444445
4584,2,10,0.447430722380452,1.3827310818750838,2,0,3.6666666666666665
4585,2,10,-0.8312713032683637,0.9184596418731092,1,0,2.0625
4586,2,10,0.8736647309300573,1.3827310818750838,2,0,4.277777777777778
4587,2,10,-0.05630037863271783,1.614866801876071,1,0,2.789473684210526
4588,2,10,0.21493944498975825,-1.402897558136763,2,1,10.0
4589,2,10,1.0286589158571864,0.686323921872122,1,0,5.4
4590,2,11,1.7261327480292679,-0.010083238130839736,0,2,8.25
4591,2,11,-1.6062422279040096,-1.1707618381357758,0,1,1.8571428571428572
4592,2,11,-1.0637625806590576,0.9184596418731092,2,0,1.6875
4593,2,11,-1.2962538580497514,0.45418820187113473,0,2,1.5
4594,2,11,1.2611501932478804,0.686323921872122,1,0,5.8
4595,2,11,-0.21129456355984702,0.45418820187113473,1,2,3.5
4596,2,11,-1.1025111268908399,-1.402897558136763,0,1,4.333333333333333
4597,2,11,0.25368799122154057,-0.4743546781328142,1,1,6.1
4598,2,11,-0.8700198495001461,-1.402897558136763,0,1,5.333333333333333
4599,2,11,-0.3662887484869762,0.2220524818701475,1,2,3.4615384615384617
4600,2,11,-1.3737509505133159,0.686323921872122,0,0,1.2666666666666666
4601,2,11,-0.7537742108047991,-1.1707618381357758,0,1,5.0
4602,2,11,1.6873842017974856,-0.010083238130839736,1,2,8.166666666666666
4603,2,11,-0.5212829334141054,0.686323921872122,2,0,2.7333333333333334
4604,2,11,0.40868217614866975,1.3827310818750838,0,0,3.611111111111111
4605,2,11,-1.3350024042815336,1.3827310818750838,2,0,1.1111111111111112
4606,2,11,0.05994526006262906,-1.6350332781377503,2,1,11.2
4607,2,11,1.7261327480292679,0.686323921872122,0,0,6.6
4608,2,11,-0.1725460173280647,-1.1707618381357758,2,1,7.142857142857143
4609,2,11,-1.2962538580497514,-0.4743546781328142,0,1,2.1
4610,2,11,-0.2500431097916293,-0.24221895813182698,2,2,4.363636363636363
4611,2,11,-1.257505311817969,0.2220524818701475,1,2,1.6923076923076923
4612,2,11,-1.5674936816722274,-0.24221895813182698,0,2,1.2727272727272727
4613,2,11,0.5249278148440166,-1.6350332781377503,2,1,13.6
4614,2,11,-0.6762771183412346,1.614866801876071,0,0,1.9473684210526316
4615,2,11,-0.9087683957319284,0.45418820187113473,2,2,2.2142857142857144
4616,2,11,0.9899103696254041,-1.1707618381357758,2,1,11.428571428571429
4617,2,11,0.6024249073075812,1.614866801876071,2,0,3.6842105263157894
4618,2,11,-0.13379747109628243,0.45418820187113473,0,2,3.642857142857143
4619,2,11,0.36993362991688744,-0.010083238130839736,1,2,5.333333333333333
4620,2,11,0.09869380629441137,1.1505953618740965,2,0,3.3529411764705883
4621,2,11,-0.8312713032683637,-1.1707618381357758,2,1,4.714285714285714
4622,2,11,0.7186705460029281,-0.9386261181347887,1,1,9.125
4623,2,11,1.3773958319432271,-1.1707618381357758,0,1,12.857142857142858
4624,2,11,1.6486356555657031,-1.6350332781377503,2,1,19.4
4625,2,11,-1.7224878665993566,0.45418820187113473,2,2,0.7142857142857143
4626,2,11,0.9511618233936219,-0.7064903981338014,0,1,8.777777777777779
4627,2,11,1.2611501932478804,-1.402897558136763,0,1,14.5
4628,2,11,-0.59878002587767,-0.9386261181347887,1,1,4.875
4630,2,11,1.4548929244067916,0.2220524818701475,1,2,7.076923076923077
4631,2,11,0.6799219997711458,-0.7064903981338014,1,1,8.0
4632,2,11,0.9511618233936219,1.614866801876071,1,0,4.157894736842105
4633,2,11,-0.8700198495001461,-1.402897558136763,0,1,5.333333333333333
4634,2,11,-1.257505311817969,0.45418820187113473,1,2,1.5714285714285714
4635,2,11,0.13744235252619366,-1.402897558136763,2,1,9.666666666666666
4636,2,11,-0.4050372947187585,-0.24221895813182698,1,2,4.0
4637,2,11,-1.4899965892086628,0.2220524818701475,2,2,1.2307692307692308
4638,2,11,-1.0250140344272753,-0.9386261181347887,2,1,3.5
4639,2,11,1.5711385631021386,0.2220524818701475,2,2,7.3076923076923075
4640,2,11,1.0286589158571864,1.3827310818750838,0,0,4.5
4641,2,11,-0.6375285721094522,0.2220524818701475,2,2,2.923076923076923
4642,2,11,-1.257505311817969,1.3827310818750838,1,0,1.2222222222222223
4643,2,11,0.9511618233936219,-1.402897558136763,2,1,13.166666666666666
4644,2,11,-0.986265488195493,0.2220524818701475,0,2,2.230769230769231
4645,2,11,-1.4899965892086628,-1.402897558136763,2,1,2.6666666666666665
4646,2,11,-1.1800082193544044,-1.6350332781377503,0,1,4.8
4647,2,11,0.6411734535393635,0.686323921872122,1,0,4.733333333333333
4648,2,11,-1.2962538580497514,1.3827310818750838,1,0,1.1666666666666667
4649,2,11,-1.1800082193544044,-0.9386261181347887,2,1,3.0
4650,2,11,-0.7150256645730169,0.45418820187113473,0,2,2.5714285714285716
4651,2,11,0.6799219997711458,1.1505953618740965,1,0,4.235294117647059
4652,2,11,-0.4437858409505408,1.1505953618740965,1,0,2.5294117647058822
4653,2,11,-1.528745135440445,-0.010083238130839736,0,2,1.25
4654,2,11,1.5323900168703564,-0.7064903981338014,1,1,10.444444444444445
4655,2,11,0.2924365374533228,1.1505953618740965,2,0,3.6470588235294117
4656,2,11,-1.141259673122622,-1.6350332781377503,0,1,5.0
4657,2,11,0.8736647309300573,1.614866801876071,0,0,4.052631578947368
4658,2,11,-0.017551832400935528,0.45418820187113473,1,2,3.857142857142857
4659,2,11,-0.986265488195493,-1.6350332781377503,0,1,5.8
4660,2,11,1.1449045545525334,-0.010083238130839736,0,2,7.0
4661,2,11,1.6873842017974856,-0.7064903981338014,2,1,10.88888888888889
4662,2,11,-0.2887916560234116,-1.402897558136763,1,1,7.833333333333333
4663,2,11,0.17619089875797594,0.45418820187113473,1,2,4.214285714285714
4664,2,11,-1.4124994967450981,-0.9386261181347887,2,1,2.25
4665,2,11,0.09869380629441137,-0.7064903981338014,0,1,6.333333333333333
4666,2,11,-0.3275402022551939,-0.9386261181347887,1,1,5.75
4667,2,11,1.1449045545525334,-1.1707618381357758,0,1,12.0
4668,2,11,-0.3275402022551939,1.3827310818750838,1,0,2.5555555555555554
4669,2,11,0.4861792686122343,0.2220524818701475,0,2,5.153846153846154
4670,2,11,-1.528745135440445,1.3827310818750838,2,0,0.8333333333333334
4671,2,11,-0.2887916560234116,0.2220524818701475,1,2,3.6153846153846154
4672,2,11,-0.017551832400935528,0.686323921872122,2,0,3.6
4673,2,11,-0.7537742108047991,1.614866801876071,0,0,1.8421052631578947
4674,2,11,1.2998987394796626,-0.24221895813182698,0,2,8.0
4675,2,11,1.493641470638574,-0.7064903981338014,2,1,10.333333333333334
4676,2,11,-0.9475169419637106,1.614866801876071,1,0,1.5789473684210527
4677,2,11,0.447430722380452,0.45418820187113473,2,2,4.714285714285714
4678,2,11,0.834916184698275,-0.24221895813182698,2,2,6.909090909090909
4679,2,11,-0.4437858409505408,-0.7064903981338014,0,1,4.777777777777778
4680,2,12,-1.2187567655861866,0.2220524818701475,1,2,1.7692307692307692
4681,2,12,0.9899103696254041,-1.1707618381357758,2,1,11.428571428571429
